Date,规模以上工业增加值:当月同比,中国:开工率:聚酯产业链:精对苯二甲酸,中国:开工率:聚酯产业链:对二甲苯,中国:开工率:聚酯产业链:聚酯,中国:开工率:聚酯产业链:织造业,中国:开工率:聚酯产业链:乙二醇(综合),开工率:PTA装置,中国:日均产量:生铁:重点企业,中国:日均产量:粗钢:重点企业,中国:产量:钢材:重点钢铁企业,用电量:煤炭开采和洗选业,用电量:石油和天然气开采业,用电量:黑色金属矿采选业,用电量:有色金属矿采选业,用电量:非金属矿采选业,用电量:其他采矿业,用电量:农副食品加工业,用电量:食品制造业,用电量:酒、饮料及精制茶制造业,用电量:烟草制品业,用电量:纺织业,用电量:纺织服装、服饰业,用电量:皮革、毛皮、羽毛及其制品和制鞋业,用电量:木材加工和木、竹、藤、棕、草制品业,用电量:家具制造业,用电量:造纸和纸制品业,用电量:印刷和记录媒介复制业,用电量:文教、工美、体育和娱乐用品制造业,用电量:石油、煤炭及其他燃料加工业,用电量:化学原料和化学制品制造业,用电量:医药制造业,用电量:化学纤维制造业,用电量:橡胶和塑料制品业,用电量:非金属矿物制品业,用电量:黑色金属冶炼和压延加工业,用电量:有色金属冶炼和压延加工业,用电量:金属制品业,用电量:通用设备制造业,用电量:专用设备制造业,用电量:汽车制造业,用电量:铁路用电量:船舶用电量:航空航天和其他运输设备制造业,用电量:电气机械和器材制造业,用电量:计算机、通信和其他电子设备制造业,用电量:仪器仪表制造业,用电量:其他制造业,用电量:废弃资源综合利用业,用电量:金属制品、机械和设备修理业,用电量:电力、热力生产和供应业,用电量:燃气生产和供应业,用电量:水的生产和供应业,用电量:全社会合计,用电量:第一产业,用电量:第二产业,用电量:第三产业,用电量:城乡居民生活用电合计,用电量:工业,中国:主要45港口:日均疏港量:铁矿石,中国:生产率:焦炉:国内独立焦化厂(230家),中国:高炉开工率(247家),中国:产量:螺纹钢:主要钢厂,中国:开工率:线材:主要钢厂,中国:产量:线材:主要钢厂,中国:产量:冷轧板卷:主要钢厂,中国:产量:热轧板卷:主要钢厂,中国:产量:中厚板:主要钢厂,中国:开工率:产能(>200万吨):焦化企业(230家),中国:开工率:产能(100-200万吨):焦化企业(230家),中国:开工率(常减压开工率):山东地炼厂,中国:产能利用率:成品油:独立炼厂,中国:产能利用率:成品油:主营炼厂,重点电厂:日耗量:煤炭,中国:开工率:精对苯二甲酸,中国:江浙地区:开工率:涤纶长丝,中国:装置负荷率:涤纶短纤,社会库存:PTA:期末值,港口库存:MEG(乙二醇):华东地区:期末值,聚酯瓶片:企业开工负荷:当周值,中国:产量:乙烯,中国:开工率:乙烯,PVC:开工率:当周值,工厂库存:PP粉:当周环比,库存:PP:国内:当周环比,社会库存:PVC:同比,中国:产能利用率:水泥熟料,制造业PMI,制造业PMI:生产,规模以上工业发电量:当月同比,月产量:PTA:中国:环比
2022-01-28,,84.388,80.588,83.63,35.6,57.96,84.388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.5,75.88,74.84,-0.01174913381932452,-0.010848054312105226,-0.0010743358745815001,82.43,322.64,-0.0039336058903218785,81.38,70.78,62.53,-0.06135692533947701,77.89,,83.29,81.3,78.98,267.2,-0.01215820447980942,,,,0.006985485953236115,16.1839,-6.436,32.6763,37.06,50.1,50.9,,7.638007797
2022-02-04,,86.44,81.92,82.59,23.0,57.96,86.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.45,72.38,,,,,80.05,309.71,-0.013810839408749942,79.58,65.4,,,,,,,,,,,,,,,,45.7065,,,,,
2022-02-11,,82.208,83.864,86.646,25.8,58.98,82.208,171.96,192.35,1810.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.94,69.48,68.18,,,,78.32,298.37,-0.005931881121258087,75.48,63.78,62.13,,78.71,449.7,80.59,80.22,83.22,282.3,,,,,,313.6856,138.1265,-19.781499999999994,35.69,,,,
2022-02-18,,80.168,84.35,89.536,38.0,58.98,80.168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.42,68.08,69.6,0.04749177330810639,0.0,-0.019507308888911723,80.82,301.6,0.004892338426387255,72.68,63.78,59.83,-0.01597162708492661,78.71,519.0,76.02,,87.89,284.0,0.09644589826825278,,,,-0.007551955337932625,12.8071,1.1613,-66.0424,35.93,,,,
2022-02-25,,78.768,84.35,90.58599999999998,54.0,59.136,78.768,168.36,189.89,1890.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.86,72.9,73.63,0.06683883914681044,0.020945938701159683,0.048693254615042925,81.62,311.36,0.03583317290598931,76.92,68.82,60.56,0.01668349755456866,78.71,551.8,75.04,85.1,87.42,283.7,0.055309056958304126,,,,0.004789522642022703,10.6272,9.9297,-10.5703,38.64,50.2,50.4,,-6.536648093
2022-03-04,,76.56800000000001,85.598,91.50999999999999,62.0,59.36999999999999,76.412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.78,74.82,74.74,0.05934891524520847,0.05999940719884567,0.013247267047944433,82.88,317.16,0.041578173230504945,79.82,69.82,60.15,0.019380451549662503,79.36,483.6,75.02,86.1,87.45,278.5,0.029524391988954513,,,,0.0015077273870138796,-5.1654,-15.2461,-14.6525,42.0,,,,
2022-03-11,,77.576,86.43,91.80999999999999,67.0,59.36999999999999,77.576,174.31,195.9,1913.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.32,74.59,70.83,0.021399208280534765,-0.020216098590426945,0.014130752488132003,80.2,294.87,-0.03098225099896279,80.42,68.38,57.09,-0.024016693805711142,79.73,,73.81,93.04,86.14,273.1,-0.004808204099732372,,,,0.005883474441559677,-9.9303,11.2737,5.141299999999999,46.76,,,,
2022-03-18,,76.518,84.714,91.262,68.6,59.676,76.518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.5,76.92,79.01,0.014425821249687054,0.010490480020370896,0.02215764490961636,83.14,306.59,-0.017722763149037313,83.32,70.71,56.08,-0.05115220091288997,79.45,450.5,73.07,92.72,83.92,268.1,0.0032428502710954987,,,,0.0024931451458014564,12.8073,-2.09,-4.1441,67.9,,,,
2022-03-25,,76.34,82.806,91.702,66.2,60.24400000000001,76.34,179.63,204.93,2012.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.15,78.06,78.19,0.033172434263239126,-0.05062222068806399,-0.01741633781498475,81.65,314.23,0.021306039959886114,85.3,71.86,53.25,-0.042854092948531264,76.49,,72.11,92.9,81.47,261.0,-0.029571334957155138,,,,0.007195168121027606,2.7675,-9.8813,-2.3574,76.12,49.5,49.5,,3.994496675
2022-04-01,,79.994,81.152,90.92,64.2,60.79,79.994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.12,78.11,77.43,-0.02489917243338091,0.03088253658236262,-0.010718701655778595,80.88,307.22,0.059603418320092416,85.1,71.7,52.96,-0.007884921592696159,75.66,,74.19,91.34,78.98,258.9,0.032178898364235486,,,,-0.03458376719696066,-2.4809,-6.0706,7.5405999999999995,79.71,,,,
2022-04-08,,79.195,75.4,89.0625,56.5,60.875,78.3725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.57,78.31,79.29,0.02087281856985701,0.009751254133528953,-0.011602297923684723,84.67,319.5,0.029808676870512585,84.47,72.65,49.43,0.002766800184001106,76.75,378.3,73.6,88.59,74.0,259.2,0.024692612590371255,,,,0.010058013367215679,3.99,18.8878,8.8931,84.53,,,,
2022-04-15,,74.666,75.4,83.486,49.6,59.568,74.008,196.37,222.4,2088.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.28,75.6,80.13,-0.008524758689701706,0.01971404854222847,0.036041295339474644,84.63,321.35,-0.022806647690862825,79.3,72.39,48.99,0.037001799813916936,71.92,,73.34,81.27,69.2,257.9,0.07345444854915328,,,,-0.00865145345243512,-8.9493,-2.0649,-0.4689999999999994,83.41,,,,
2022-04-22,5.0,73.17,75.4,79.22999999999999,50.2,57.48,73.17,195.61,223.56,2154.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.33,77.07,79.78,-0.0009118739640525675,0.0,-0.006240269860084524,84.75,322.12,0.04176423470178303,80.45,74.4,51.89,-0.03070628423467081,69.71,,69.49,74.1,63.89,258.9,0.08590910146663866,,,,-0.02706893239756969,-13.0669,-4.2886,16.1914,76.08,,,,
2022-04-29,,74.81166666666667,74.76166666666667,78.81333333333333,53.0,57.50666666666667,74.81166666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.7,79.0,80.95,-0.020307772454676076,0.048821409775521296,0.020797209752150714,84.64,324.05,0.0012284175434045252,83.34,75.77,51.61,-0.012233775309505202,69.71,408.0,70.06,73.79,62.45,261.6,0.0,,,,0.005629392361848673,-24.2636,-6.2341,7.286999999999999,81.89,47.4,44.4,-4.5,-5.64914447
2022-05-06,,75.13,75.08,79.41,55.0,56.47,75.13,204.13,235.87,2293.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.58,80.48,81.93,0.022488372495320874,0.0,0.030548248115759513,83.29,324.04,0.008556928272991371,85.62,76.44,53.18,0.000793808336980284,70.39,,72.35,74.31,65.21,265.4,-0.010453056852089304,,,,,-7.4294,12.1784,9.189799999999998,78.68,,,,
2022-05-13,,74.60000000000001,75.08,79.36833333333334,55.0,54.300000000000004,73.67666666666666,203.17,230.53,2161.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.37,82.9,82.63,0.007998099788106394,-0.011153992003781532,-0.0036168969609766677,83.83,327.14,-0.006240693161561062,88.2,78.71,53.81,0.04309673127114788,69.74,377.5,71.65,75.27,65.29,266.5,0.014690168124389835,,,,,0.5652,-5.1859,-9.865199999999994,78.16,,,,
2022-05-20,-2.9,76.7,76.796,80.244,58.6,53.17999999999999,76.7,203.08,229.91,2219.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.77,82.7,83.03,-0.04259607366507456,0.009903405628504558,-0.005842969452177549,83.89,326.12,0.005496570008672208,88.2,78.29,57.37,0.027363026517648326,68.95,351.8,74.36,75.46,67.87,270.8,0.028832205110183473,,,,-0.00842809228445951,-11.0903,-3.456,16.602999999999994,66.03,,,,
2022-05-27,,73.136,80.428,81.284,55.6,56.212,73.136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.13,81.65,83.85,-0.010896155448480549,-0.010219411319236649,-0.0012871855324139148,84.06,316.48,-0.02667739208811959,88.21,76.62,60.62,0.010116889379198746,68.14,373.8,70.97,76.65,68.19,268.3,-0.005717183892858024,,,,-0.05319843004596514,-8.2807,-4.9961,18.142500000000005,68.34,49.6,49.7,1.0,4.218275298
2022-06-03,,69.03999999999999,84.87,82.0925,50.5,60.015,69.03999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.33,81.49,83.67,0.012275071704436868,0.0,0.004640379556502872,83.68,314.96,-0.0009039391499632288,87.47,76.39,63.26,0.030283496587252046,69.13,367.0,66.37,75.84,74.77,258.3,-0.0038014829307080333,,,,0.024184490880992726,-16.2876,-7.6016,9.944999999999993,70.33,,,,
2022-06-10,,71.338,84.87,83.204,48.6,58.67,71.338,205.22,228.86,2171.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.49,81.08,84.13,0.026466573188162812,-0.047574089728483315,-0.020508004221127862,84.23,328.91,0.025209976083682584,86.87,76.51,64.62,0.004959273359350647,71.28,,69.18,75.53,76.97,248.5,-0.020954369433286324,,,,0.021419128892889105,11.9923,8.883,25.6087,67.44,,,,
2022-06-17,0.7,72.83,83.97999999999999,83.97,51.0,57.455,72.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.33,82.68,83.82,-0.00032736439222524893,-0.00982604291929512,-0.06131097144077291,84.4,315.22,0.0028449521322313487,88.06,78.6,65.31,-0.01692690748758352,70.83,,74.0,74.16,77.59,240.1,0.01117330059812538,,,,0.005540894274039587,-4.7292,1.4981,13.8292,73.07,,,,
2022-06-24,,74.648,84.912,83.41,53.6,55.302,74.648,202.92,225.79,2204.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.47,78.61,81.82,-0.06251930079485302,-0.06143038568751358,0.009692383568661533,82.57,318.46,-0.01974175252570909,84.0,75.2,68.49,0.01939735165915124,70.45,,75.09,73.45,75.75,231.5,0.06333587517181094,,,,0.013275660893073749,3.2665,-4.0751,-4.1499999999999915,67.32,50.2,52.8,4.8,0.614418657
2022-07-01,,79.94200000000001,84.902,83.58,53.2,55.616,79.94200000000001,193.96,209.91,2157.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.54,80.77,-0.061561765688648684,-0.03200707176900641,-0.04373521338525066,82.79,325.95,-0.0008972634069897012,81.06,75.51,69.41,0.02643632215058389,70.28,479.0,77.67,77.84,76.14,232.4,-0.01422016367306167,,,,0.0210798269738266,-1.4695,-7.5598,39.92499999999998,74.18,,,,
2022-07-08,,79.63,83.544,80.53200000000001,51.2,55.58200000000001,79.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.81,75.5,78.51,-0.05763822262354701,0.04315664307094158,-0.0040870353801638615,84.27,312.54,0.009757515745165257,80.05,72.35,68.87,-0.047452233645145725,71.59,479.0,76.46,73.85,76.76,234.7,-0.020470113421785285,,,,-0.016398940446157084,0.7331,0.1086,-5.068399999999997,73.98,,,,
2022-07-15,3.9,76.646,83.1,78.62,49.6,55.882000000000005,76.646,191.55,207.48,1973.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.37,73.3,76.96,-0.03642727285869096,-0.05405744385317579,-0.030493150115870726,83.98,311.86,-0.014186588729407923,78.84,69.0,70.45,-0.005595177488280534,71.25,484.0,76.36,69.13,81.7,237.3,-0.0320702589583286,,,,-0.004934532692631777,14.931,8.0065,1.217000000000013,73.62,,,,
2022-07-22,,74.712,83.1,77.44200000000001,48.6,53.224000000000004,74.712,190.15,203.79,1994.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.64,67.6,73.14,-0.06446250730301628,0.03307143448237593,-0.022013862394062222,83.92,306.58,0.00027739251218150685,74.4,62.1,69.98,0.03012974145202918,70.64,,71.92,64.37,81.18,238.5,-0.02342840346325481,,,,-0.01752971764070832,-20.7205,-6.4424,0.7580999999999847,63.18,,,,
2022-07-29,,72.726,80.07000000000001,78.99,50.8,52.315999999999995,72.874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.64,64.5,71.59,0.009036922380151857,-0.0219868946091335,0.0010995983345214455,83.98,303.99,0.0014550496244618571,70.0,60.0,69.47,-0.006342515976470509,70.54,532.0,70.66,63.02,81.69,236.7,0.023085291433812216,,,,-0.0007747934271886692,-13.5224,-6.0633,3.8795000000000073,65.04,49.0,49.8,3.0,0.291961042
2022-08-05,,65.108,77.21000000000001,80.03,54.2,51.872,65.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.11,65.44,72.72,0.055262678675049415,0.08366817452595487,0.06615400478766365,80.83,299.9,-0.0013163822180137785,69.26,62.6,68.15,-0.011197131115486592,69.71,574.0,67.36,64.16,81.58,222.9,0.0004288716452922614,,,,-0.019040742174840197,-2.5478,-3.4844,20.254500000000007,58.04,,,,
2022-08-12,,70.64200000000001,76.098,80.878,47.8,51.336,70.64200000000001,179.0,194.33,1942.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.77,70.2,76.26,0.030327233967202716,0.020074277306629362,0.014610266955988216,77.61,300.73,0.01786497973357193,74.8,67.0,66.23,-0.01186637440809335,69.45,593.0,67.67,64.16,80.9,213.3,-0.02149688396673266,,,,-0.02048488763261247,2.7778,-2.6238,19.701300000000003,61.78,,,,
2022-08-19,3.8,73.442,80.66,81.678,42.0,51.84400000000001,73.442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.16,73.3,77.92,0.04692943222198398,-0.010656111490728648,0.08128959062809926,75.79,291.92,-0.02586975570998984,79.43,68.58,65.22,-0.009632059929593595,70.96,,68.0,64.13,78.64,207.5,-0.018392949318572605,,,,-0.054971032651850216,-14.1494,-0.8104,-1.0656000000000176,54.19,,,,
2022-08-26,,74.744,80.19800000000001,81.19800000000001,49.0,51.94,74.72,185.87,199.63,1945.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.16,74.78,80.16,0.015562187475596012,0.010490480020370896,0.005162782154441992,75.48,292.12,-0.016772768118479497,80.88,70.18,62.26,-0.0010962909923124542,72.16,555.0,71.08,64.04,75.54,206.5,-0.038667541772039016,,,,-0.031295365278758425,-2.5926,9.2729,-24.447399999999988,54.47,49.4,49.8,5.4,-4.988222222
2022-09-02,,71.116,78.554,81.674,57.8,58.348,72.10666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.08,76.59,80.87,0.08694022870264995,0.02905852514838525,0.01758162401196728,75.4,307.32,-0.010789286899845152,83.22,71.26,61.97,0.0,72.3,497.0,71.58,70.85,77.26,203.3,-0.06258619193313386,,,,0.03200503814936351,-23.5741,-11.0467,-11.527800000000013,62.49,,,,
2022-09-09,,71.632,76.616,82.608,64.8,61.08,71.8475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.49,78.71,82.01,0.04605278591182049,0.0,-0.016009409009341447,78.93,307.32,-0.005330272650439838,85.2,73.41,63.2,-0.002196194147742858,75.3,507.0,67.88,75.29,71.97,199.0,-0.13017932402190446,0.0,,,0.04453812315098382,1.4925,-0.1681,-2.2515999999999963,61.71,,,,
2022-09-16,4.2,68.8275,80.3,84.0125,70.5,53.82,69.315,193.27,209.82,2026.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.85,78.71,82.43,-0.002342531003536763,-0.01966104439915739,-0.006447475590969809,79.2,309.26,0.028620163731526205,85.84,72.78,63.89,0.016355080166438718,75.93,480.4,67.91,76.22,72.0,190.0,-0.025288965851700596,0.03816423642497302,,,0.017754333202637085,1.9608,6.3776,-21.876899999999978,71.81,,,,
2022-09-23,,72.598,79.708,84.398,71.6,52.584,72.255,196.78,214.5,2097.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.05,77.55,82.83,0.00869175868219596,-0.009894539826647453,0.0016516466359233206,79.45,308.49,-0.0040790548154090445,84.23,71.75,63.8,0.006288763875637926,76.23,469.0,70.6,76.59,71.44,186.8,-0.05941400281174758,0.00934301505404278,,,-0.05451911497182671,13.4615,-8.2311,-22.454800000000006,75.07,,,,
2022-09-30,,78.78,78.82,83.842,70.2,59.432,78.78,195.38,213.14,2221.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.65,75.71,82.83,-0.022632123836190843,0.020017075239763038,-0.029416027043003723,78.72,299.71,0.013996029727325165,82.94,68.9,64.43,0.030168998801133107,75.87,466.0,73.48,76.21,70.23,197.1,-0.003802519147845018,-0.01302287201244301,,,0.014257999435812962,-31.2712,-6.1449,-14.486900000000006,73.11,50.1,51.5,-10.3,1.556999951
2022-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.91,,,-0.0049337031585325875,-0.05991418547716876,0.0025092264088026894,78.83,306.07,-0.001390820808342852,,,67.5,,,,,,,,,,,,,,,-5.791799999999995,,,,,
2022-10-14,,76.99142857142859,80.17428571428572,83.75428571428571,70.14285714285714,61.64,76.99142857142859,191.16,210.75,2017.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.16,72.51,82.6,-0.026061969036685007,-0.010402312940290592,-0.027044827754076017,81.88,313.0,-0.00628274317949451,79.4,65.83,66.78,,75.9,,76.33,74.66,73.44,200.9,,,,,,24.5993,,15.833299999999994,72.92,,,,
2022-10-21,,75.758,80.4,83.97,72.2,61.64,75.758,187.49,206.49,2052.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.8,68.71,82.02,0.018933120430873807,0.040975346302572824,0.025864799591481358,82.95,315.62,0.009894861583129355,74.6,63.3,68.63,0.04100158070286408,75.94,395.2,75.31,73.22,74.65,202.0,-0.037285782520474875,-0.01435879419457109,,,0.007848577294387482,-0.7917,5.3519,6.764300000000006,58.28,,,,
2022-10-28,6.3,74.342,74.034,84.218,69.0,63.61,74.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.02,69.53,81.46,0.019761984377645092,-0.020448536754100743,-0.003030193368469547,83.47,311.76,-0.0019433654089553443,76.07,63.19,68.47,-0.0023114271790385388,75.83,420.7,76.18,73.28,76.22,200.5,-0.01785549163326916,-0.008630724030128434,,,-0.03262067880560071,1.6958,-7.1382,-9.63900000000001,65.16,49.2,49.6,1.7000000000000002,9.212823288
2022-11-04,,72.32000000000001,70.30799999999999,84.066,64.8,62.702,72.28399999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.7,68.56,78.75,-0.02193738977712556,-0.02052680954847208,-0.06427208735219114,83.83,308.14,-0.018511256389176722,75.06,62.15,67.71,0.0,76.4,440.2,74.15,72.81,78.19,197.4,0.01608422116957975,-0.011054534341853994,,,-0.021629433050891933,-0.8828,-5.2946,-0.7283999999999935,67.65,,,,
2022-11-11,,72.49,72.16,83.16999999999999,59.8,61.34000000000001,72.49,180.92,198.68,1914.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.08,67.24,77.19,-0.006521031511544706,-0.05278033810711058,-0.07436909175101647,83.88,300.87,0.00169707295715682,74.68,60.21,66.82,-0.012731114353729645,78.49,463.2,73.31,66.24,78.36,195.6,-0.012008942845753268,-0.00514360328188701,,,-0.030133829976766613,1.8803,-4.1976,-9.265200000000007,67.94,,,,
2022-11-18,5.0,74.506,72.87,81.014,53.0,61.532,74.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.55,67.93,76.33,-0.019684602359059333,0.0,-0.02157275013510862,83.72,296.14,0.008302306184060804,75.23,60.83,66.39,-0.0021898960730357686,77.99,489.0,73.21,63.13,78.13,198.0,0.003582093382505036,0.0,,,0.014371682282890319,0.9713,4.8662,7.460400000000007,56.58,,,,
2022-11-25,,74.36800000000001,72.87,79.038,49.2,61.58,74.36800000000001,181.33,200.2,1969.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.77,67.59,77.05,-0.020114971857422503,0.02180715164109337,0.04526735554455197,82.97,288.77,-0.0006308042963683036,74.26,61.54,65.5,0.0021898960730357686,77.99,493.0,73.26,60.31,77.95,203.1,-0.00453948933883197,-0.007765353947796427,,,0.010681204775014663,14.1414,-1.4605,-26.595399999999998,58.49,48.0,47.8,-1.2,-7.079729995
2022-12-02,,67.566,74.736,77.25,44.8,68.95,68.034,186.08,202.85,2065.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.49,66.87,75.59,-0.003163336088369384,0.0,-0.010685467727637565,81.16,297.67,0.0017512525928573552,74.41,59.4,64.31,0.006851474949102432,77.99,,71.05,59.8,77.92,202.4,0.0729441862958593,-0.0419007846648034,,,0.004646443672399414,-4.1298,-2.2889,-13.252800000000008,49.08,,,,
2022-12-09,,66.72999999999999,75.98,75.17999999999999,43.6,71.628,66.53999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.31,68.79,75.9,0.012315598946613271,-0.011025868590773591,-0.008005098572753333,82.03,309.43,-0.004489345362594044,76.29,61.18,65.4,-0.0032641670390729516,74.49,490.0,66.79,57.86,77.26,204.1,0.0413205345206098,-0.05250032384469172,,,-0.00770744744720453,-7.2527,-5.8564,9.844800000000006,47.74,,,,
2022-12-16,2.2,65.66,78.526,71.592,53.0,73.50399999999999,65.66,178.3,198.67,1987.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.13,72.6,75.97,-0.009011902130944272,0.01138532222512545,0.034916265106227584,82.14,311.8,0.0030184993611284128,80.4,65.09,65.3,0.0054343740604281265,74.49,560.0,65.03,56.52,77.09,208.3,0.03577241968499667,-0.002859868488762629,,,-0.037179003241754494,-21.327,-4.793,10.22829999999999,48.62,,,,
2022-12-23,,65.884,79.33,70.24199999999999,59.0,70.39,65.7275,177.26,196.38,1915.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.45,73.45,75.93,-0.028435573649908008,-0.022166605275445228,-0.01067771951917873,78.47,300.83,0.002520127340085665,81.78,65.32,67.64,0.011393502772135022,74.49,,65.75,53.76,75.41,215.9,-0.051163134073246574,-0.014665487030092628,,,0.012198027910960363,9.6386,-4.3702,-3.755199999999988,48.03,,,,
2022-12-30,,62.739999999999995,78.88199999999999,70.508,47.4,65.09,62.925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.96,74.03,75.19,-0.019391896163735822,-0.03343918542904678,-0.03786737664265516,79.73,309.11,-0.019770466728249225,81.91,66.14,68.6,-0.013874124199211302,75.1,,61.94,52.47,75.26,218.0,-0.041522709956753445,0.05122063493028506,,,0.01706652686634591,-3.2967,-0.0448,-3.0089000000000112,47.8,47.0,44.6,2.9,-7.50953159
2023-01-06,,64.365,78.21,69.4,23.0,56.545,64.365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.89,74.95,74.62,-0.09199938694911047,-0.023449085179318097,0.006582064195640669,79.17,301.02,-0.01458202040498957,83.27,66.52,68.04,-0.02149608149212412,73.6,577.0,64.36,50.03,77.61,221.6,0.02787248435833689,0.02060989545901748,,,0.016490705696972086,11.875,8.9646,-19.303399999999996,49.57,,,,
2023-01-13,,65.19,77.238,68.50999999999999,13.2,57.54,65.8125,176.0,192.57,1806.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.56,74.17,75.7,-0.041064144816053805,-0.034223496223514616,-0.025193291713456745,78.63,296.96,-0.028328011494851424,82.15,66.19,67.74,0.0058512066992726375,73.55,516.0,69.56,47.86,75.46,230.9,0.021213740855661634,0.032269806738048246,,,0.01608074852845398,-16.9629,-7.7951,19.643600000000006,51.85,,,,
